amount,hour,merchant_cat,device_type,sender_age_days,receiver_age_days,txn_count_1h,same_device,is_fraud
619.0583228182516,17,5,0,267,1566,4,1,0
269.79512124841455,13,5,0,1790,148,0,1,0
52064.69565655665,16,3,0,1680,1090,4,1,0
23029.026291954353,15,2,1,1922,387,2,1,0
50744.927797759505,11,3,1,993,703,1,1,0
24462.038084525662,15,4,0,753,1728,3,1,0
6097.145665339266,8,1,1,286,1251,0,0,0
5546.587067208586,14,9,0,1912,1652,3,1,0
6395.359641448946,20,3,0,1239,649,4,1,0
5515.229623202286,17,2,1,719,1195,0,1,0
2045.5878600797384,22,9,0,1921,1083,4,1,0
6019.281595647152,12,5,0,1355,1400,1,1,0
537.3252589012045,20,1,0,850,68,4,1,0
5109.100117426693,20,5,0,1205,1412,0,1,0
23611.726389866737,22,4,0,331,180,1,1,0
6472.694551438262,21,6,2,1815,1461,4,1,0
16287.63460232108,15,6,1,1139,1373,2,0,0
8796.5303314173,17,5,0,1318,183,0,1,0
3984.169414799335,14,8,0,741,128,2,1,0
3116.2581027105953,12,1,0,1224,37,4,1,0
9061.453796294409,14,3,0,263,1228,1,1,0
1663.1811223742684,8,1,0,364,1598,1,1,0
18030.4900912125,21,5,0,1764,839,3,1,0
19176.463342292856,21,0,1,1491,1067,4,0,0
2816.34362485146,6,2,0,1683,1017,4,1,0
4452.447331710836,7,6,0,1214,1956,0,1,0
12626.946266057448,20,8,0,1969,184,1,1,0
3064.1043691857017,14,9,0,942,321,0,1,0
87379.92858041028,1,2,0,9,2,20,0,1
10443.960349328549,18,8,0,1263,968,0,1,0
29723.65339221453,5,9,0,8,9,20,0,1
5329.9379923494225,14,7,0,507,789,3,1,0
9544.230782938095,20,3,0,1250,1786,3,1,0
36775.46931359806,0,7,0,2,1,22,0,1
2021.0440362428153,11,1,0,582,1589,2,1,0
9038.00842970347,9,5,1,38,115,4,1,0
298.5649655982581,21,6,0,1286,1107,4,1,0
20046.89205556036,12,5,0,755,1566,3,1,0
2715.664787801384,17,8,2,1734,1130,1,1,0
2525.637506969589,8,1,0,871,1055,1,1,0
3701.451303681127,21,8,0,644,157,1,1,0
1410.9507861075517,17,6,0,1196,459,0,1,0
6313.02531149889,13,3,0,522,452,0,1,0
8649.707028538945,19,8,0,1516,951,2,1,0
10482.746495066407,18,7,2,204,1469,1,1,0
6488.951175084152,15,1,2,767,409,4,1,0
20889.96846688777,13,1,1,1693,1894,3,1,0
22385.75309653184,8,5,2,112,1652,2,1,0
4410.098503878504,19,9,0,1583,1675,4,1,0
72075.72238746975,3,1,1,2,5,12,0,1
14070.734118437784,11,7,0,1822,1410,2,1,0
4378.879574458432,10,1,0,475,1510,4,1,0
189987.1907936466,1,2,0,4,4,20,0,1
1279.3670295841523,12,3,0,72,1241,0,1,0
16094.999150593947,9,8,0,1293,480,0,1,0
3139.655753913471,15,1,0,1640,312,3,1,0
1916.5172842098925,15,6,0,1658,1083,4,1,0
3604.7783770205583,15,8,0,1316,185,4,1,0
34523.56506277841,6,1,1,923,790,1,1,0
25446.659133375008,18,8,0,462,731,3,1,0
2821.9752256626543,20,1,0,1622,1626,2,1,0
6334.7904629746145,14,9,0,402,657,2,1,0
7916.888003288891,12,6,1,1266,1110,2,0,0
1853.2639239055538,9,2,0,61,394,0,0,0
1609.5056727524204,6,7,0,1583,348,4,1,0
2871.415250547399,19,4,1,254,416,4,1,0
3928.017946131925,18,3,0,384,37,4,1,0
200000.0,15,2,0,1148,1796,3,1,0
4741.205664389502,15,9,0,650,1344,0,1,0
8355.426395057624,15,0,0,786,834,0,1,0
911.304493439112,22,9,2,955,106,3,1,0
21246.68057111131,19,8,0,597,1143,4,1,0
1447.601560848214,22,2,0,1738,750,2,1,0
4440.587516106169,21,5,0,1417,1567,1,1,0
2631.0067597890134,21,5,0,69,1828,1,1,0
1560.7798737036476,6,9,1,1569,1708,4,1,0
1766.5226036409354,20,2,2,1706,1015,1,1,0
32839.76265178183,13,1,0,1842,566,3,1,0
11249.845770058666,16,9,0,73,1467,0,1,0
2568.1029965198845,14,2,0,1080,1453,4,1,0
3362.912706942577,11,8,2,1806,677,4,1,0
6225.289121723326,12,9,2,336,1658,4,1,0
1099.7593267978314,8,2,2,1939,1993,4,1,0
648.5553414806101,7,3,0,511,1206,3,1,0
6106.0545652365,18,3,1,346,356,4,1,0
815.8180291865787,18,4,1,1791,723,0,1,0
790.3291333624749,12,1,0,844,346,2,1,0
4767.8315618217885,20,8,1,1400,1015,0,1,0
5019.292577845828,20,8,0,1764,303,4,1,0
56756.668019455166,17,8,0,67,1060,3,1,0
1480.3269625897346,14,7,0,1222,258,3,1,0
6539.704467271729,6,3,0,874,1976,3,1,0
1371.5932847856975,16,3,1,425,1942,4,1,0
1500.0210860279344,10,0,0,1790,635,3,1,0
18632.73554601648,8,2,0,118,185,4,1,0
31615.809005890223,6,5,0,427,1698,2,1,0
9284.277403820188,21,2,0,1868,1316,4,1,0
12366.655363057154,6,8,1,922,1102,0,1,0
9091.670940517539,10,6,0,337,1844,1,0,0
3809.27497123708,12,6,0,1972,1928,4,1,0
5218.530718205186,21,0,0,499,811,0,1,0
799.0999629630041,15,1,1,1442,167,3,1,0
2459.231924466031,12,9,0,417,453,0,1,0
4049.613626790069,18,8,2,1102,1818,1,1,0
11829.522658361131,18,3,1,461,233,2,1,0
862.4565369964997,13,2,2,482,1207,3,1,0
5726.357801031297,8,9,0,297,1198,0,1,0
3189.4599765131247,13,0,0,455,847,1,1,0
2699.563255680682,13,6,0,394,801,2,1,0
5751.80726437615,20,6,0,1503,1082,0,1,0
748.8086675000342,7,0,0,1773,1534,2,1,0
10036.090749192519,13,4,0,1543,1820,3,1,0
4418.12901087165,10,0,2,1339,957,1,0,0
1836.7751261818682,14,0,2,279,1604,2,1,0
5559.301362625102,21,1,0,1448,212,0,1,0
3313.531215716826,8,8,0,1578,1481,3,1,0
425.6712744262942,22,3,0,278,1604,2,1,0
1840.5190019510057,13,6,0,1396,669,0,1,0
9353.972169377432,18,8,0,520,1962,2,1,0
575.9710596925905,17,4,1,348,416,1,1,0
2907.1021277858295,20,4,0,678,1037,0,1,0
4690.153912785779,9,7,0,267,1928,1,1,0
561.2714988859268,16,4,0,478,972,2,1,0
2329.3652059603173,21,4,0,1455,1488,0,1,0
22869.248512993447,19,8,0,170,708,2,1,0
16796.379022898946,11,4,0,1941,184,1,1,0
3059.489265884223,14,6,2,114,1302,1,1,0
5235.064745775894,16,3,0,740,523,3,1,0
7450.354532470924,13,2,1,916,510,0,1,0
4009.970409753174,14,7,0,568,1239,2,1,0
13778.370270264679,20,6,0,808,1913,3,1,0
34763.777974050245,16,3,2,1818,542,0,1,0
22859.7511288257,11,0,0,760,1274,0,1,0
3603.022430859716,16,4,0,338,1104,0,1,0
632.0248261813217,22,6,0,1518,1363,1,0,0
2823.1495352254296,7,3,1,1563,659,2,1,0
525.2593926609069,10,6,0,701,1105,1,1,0
1985.7197000419335,13,5,0,1845,1049,4,1,0
1189.227616194587,21,3,1,295,512,2,1,0
4099.981526176692,6,8,0,1069,1279,2,1,0
998.1721470238248,11,0,0,1213,465,1,1,0
10690.266394430444,22,1,0,1226,1684,2,1,0
5242.234279154052,12,7,0,1290,34,0,1,0
3812.0387765193004,21,9,0,1025,822,1,1,0
3220.9761327455312,15,8,0,568,1726,0,1,0
3480.8599055239006,8,2,2,259,327,3,1,0
4363.134140774225,18,6,0,1266,1583,4,1,0
28040.764876488094,11,3,0,652,536,0,1,0
956.2461600355374,19,0,0,716,996,4,1,0
1440.0888415433114,16,3,0,1984,1177,4,1,0
151272.6651862777,5,1,2,3,0,10,1,1
18123.152512415898,22,9,0,977,215,3,1,0
10933.040688123927,6,5,0,856,1822,4,1,0
6652.945697556413,15,2,0,1477,1242,1,1,0
2968.1392572930663,19,9,2,836,1258,3,1,0
448.0527166814592,17,8,0,1188,299,4,1,0
12541.736831566595,13,0,0,1219,720,1,1,0
4001.8847118266335,10,8,0,237,304,4,1,0
6827.993742368025,20,3,0,173,1719,2,1,0
1429.3424439218634,8,6,1,111,519,4,1,0
2606.82593310495,8,3,0,1927,1026,0,1,0
6078.17166663091,16,3,0,1564,800,4,1,0
2714.3339591775793,21,3,0,1532,775,1,1,0
4969.168979761633,10,1,1,943,719,3,1,0
4752.476132059921,9,1,0,1621,1118,1,1,0
7567.770601906708,12,7,0,1729,1261,0,1,0
6745.778451453872,21,6,2,209,552,1,1,0
39828.10997989514,1,5,0,7,1,14,0,1
1729.4376742209222,19,9,0,65,1912,1,1,0
107615.09169789065,8,9,0,653,190,2,1,0
3159.7119878046387,10,0,0,1756,635,0,1,0
11552.735957763298,8,1,0,1648,851,3,0,0
183.72246484271037,6,2,0,385,851,1,1,0
6223.771273012743,7,7,1,194,1799,4,1,0
7027.032754117222,7,7,0,771,1385,3,1,0
1144.1279467260872,22,9,0,711,1537,0,1,0
1321.2906929842384,21,0,0,1985,643,4,1,0
6725.788826929996,22,0,0,641,1967,0,1,0
1710.3085762410612,19,0,1,764,939,3,1,0
6027.1478056848055,13,7,0,600,1367,0,1,0
4026.3300789426353,13,3,0,759,1078,0,1,0
6960.872537097594,9,2,0,53,1934,0,1,0
2050.1483137548885,13,6,1,183,977,3,0,0
4836.279741459616,20,1,0,1358,339,2,1,0
12661.654104388326,22,0,0,404,1620,1,1,0
126.82915208053412,12,1,2,424,1717,0,1,0
12495.594689500987,7,0,0,380,1201,4,0,0
1181.0528590324673,12,9,0,91,403,3,1,0
6493.737875092535,19,2,0,1296,637,2,1,0
2956.2358691787313,7,6,1,937,1727,2,1,0
3481.226545036672,14,8,0,542,361,1,1,0
16762.318007887596,22,2,0,1253,1944,4,1,0
6649.023616967808,18,4,0,811,1507,3,1,0
11564.358895299803,11,8,1,454,1462,0,1,0
5790.877097561118,6,4,2,1362,1068,0,1,0
6654.335608291331,11,9,0,876,374,1,1,0
20455.76246130356,18,4,2,1542,1428,4,1,0
2058.0828509779262,21,1,0,1224,711,0,1,0
2790.2005658525877,7,7,0,1677,1885,3,1,0
24133.46834374251,20,6,0,1886,1407,4,1,0
1381.8789193019452,9,7,0,1522,1124,0,1,0
4487.604090796607,6,4,0,1199,305,4,1,0
6646.088979282905,19,1,0,1961,1417,1,1,0
1546.0673238467693,19,0,0,391,866,0,1,0
4108.436064607832,22,7,0,1459,529,2,1,0
11984.78021003734,18,8,0,1513,1046,4,1,0
3082.9437506653385,19,2,0,1053,1733,2,1,0
554.1806280683237,15,1,2,1974,519,4,1,0
5633.565273371801,14,0,0,604,653,1,1,0
6847.8994671874325,17,4,0,940,931,0,1,0
3503.6660517620826,18,0,1,1787,315,3,1,0
3054.102175617349,12,0,0,985,136,2,1,0
17775.48275023821,15,4,0,295,761,2,1,0
6288.592975319049,10,8,1,751,1319,4,1,0
8202.617388379675,20,5,0,1386,718,3,1,0
636.0063610032533,19,3,2,977,944,2,1,0
9680.808868039445,20,8,2,1976,211,2,1,0
1413.81705879786,6,0,0,813,298,4,1,0
2147.07418601204,22,0,0,1527,1877,4,0,0
3946.194799856505,8,2,0,495,828,0,1,0
9643.063902954238,9,7,0,821,1109,0,1,0
4090.280990671049,10,9,0,1786,1839,2,1,0
9402.504825289014,13,7,0,809,482,3,1,0
8568.029415923595,19,2,0,754,63,2,1,0
2434.619590469591,17,7,0,1744,1405,4,1,0
84959.89489906501,4,8,0,13,0,9,0,1
933.9138603645545,13,3,0,166,1814,3,1,0
11262.96376690344,20,0,0,290,1064,2,1,0
1673.0083565155587,19,3,1,713,1417,0,1,0
2441.5963339720465,6,2,0,781,638,3,1,0
4880.870892880566,17,6,0,1385,87,2,1,0
4277.122665293421,21,3,0,1921,572,2,1,0
2513.930962479431,18,0,2,1589,93,3,1,0
1571.7949634503927,22,4,2,824,530,3,1,0
14023.916953853393,16,4,0,847,709,4,1,0
7589.719939795485,7,5,0,1519,1377,3,0,0
631.0835991370105,20,7,0,1106,557,3,1,0
16828.41357623218,22,1,2,1191,526,2,1,0
7247.868283090364,15,7,0,241,1999,2,1,0
12058.567409013796,16,3,1,750,1754,2,1,0
1495.385967747479,22,6,1,120,954,0,1,0
1739.9098864619934,10,6,2,449,1494,4,1,0
5104.50519709229,13,6,0,118,1696,4,1,0
3374.11720694705,14,0,1,1516,180,1,1,0
4118.540054160884,16,1,1,1374,1225,4,1,0
752.8202312346536,14,3,2,1001,904,4,1,0
20975.6492025532,7,1,0,1166,1350,1,1,0
2521.90268951872,12,1,1,860,701,1,1,0
44572.12802960248,13,2,0,1942,710,1,1,0
14372.270857015374,9,3,0,186,72,4,1,0
20142.91498326613,6,5,0,985,100,4,1,0
5516.580649184874,9,8,1,987,1801,2,1,0
3612.550570904055,16,4,0,1117,1916,2,1,0
10518.331039754286,15,5,1,440,1918,2,1,0
552.056350065156,9,3,0,1609,1453,0,1,0
9204.572038514247,8,6,0,1010,1895,1,1,0
10823.398664155797,21,2,0,331,1157,1,1,0
22639.67829215282,20,2,2,301,1899,4,1,0
2790.8604950296985,20,7,0,1344,1720,2,1,0
3954.1932355911545,20,7,1,858,569,3,1,0
6082.564336693816,7,3,1,1833,709,1,1,0
11648.254917749771,11,2,0,891,1052,0,1,0
6868.061259806621,21,8,0,1195,173,3,1,0
4979.987282163616,13,9,2,893,158,4,1,0
30797.111274086903,16,7,0,1310,1783,2,1,0
14946.4201648927,11,7,0,948,1111,3,1,0
2644.367299413162,10,3,1,1795,933,4,1,0
12370.66780329699,16,1,0,60,1240,4,1,0
125324.09018686411,2,5,1,7,2,12,0,1
1509.7561152544824,11,7,2,1609,706,0,1,0
5182.409605765775,17,5,2,1841,1871,4,1,0
16137.710536467715,18,0,0,1131,961,3,1,0
11162.93813885451,6,7,0,1440,1273,0,0,0
952.8555699815045,12,4,0,957,194,1,1,0
10870.131456697707,11,2,1,446,694,3,1,0
15361.442013458227,11,5,2,1195,214,0,1,0
2345.956047998615,8,3,0,1759,883,2,1,0
39419.96132986383,6,0,0,1868,528,0,1,0
8245.47423514707,8,7,0,1698,1747,4,1,0
24949.340205277203,6,6,0,267,1009,1,1,0
3523.3801780758736,8,2,1,1985,1604,1,1,0
434.00824549130664,19,6,0,101,1483,2,0,0
21814.976235163434,22,8,1,1331,392,2,1,0
103487.43460777667,1,8,1,11,7,14,0,1
4545.737195721829,7,6,0,1473,1904,0,1,0
78575.34925426188,19,1,0,195,526,3,1,0
3924.9972709433837,21,0,0,1745,1636,3,1,0
938.2563453127893,16,4,0,1386,1321,0,1,0
4864.025415143995,19,0,1,1856,900,3,0,0
43685.66910397882,15,7,2,1981,1345,0,1,0
4411.249956064809,19,4,1,265,1276,0,1,0
10452.072387581984,9,6,1,1412,974,2,1,0
3519.3054308690794,18,4,2,1138,685,1,1,0
1230.4296895946882,17,7,0,568,1602,1,1,0
6152.232998731517,11,4,0,1255,116,2,1,0
2441.2412873063067,9,5,0,1545,125,1,1,0
10643.733050067607,18,0,1,1804,282,0,1,0
1027.80474512548,6,9,0,370,335,2,1,0
3403.832024079565,17,6,0,546,376,2,1,0
11447.099984837208,11,3,0,1257,632,4,1,0
6712.786558374913,22,7,1,545,1813,2,1,0
2066.1727786355546,9,4,0,538,967,3,1,0
4005.8493226608043,9,6,0,923,1639,0,1,0
3316.053748111271,17,0,0,1553,549,4,1,0
4577.837996580657,10,7,0,841,1433,1,1,0
1185.489618065525,9,6,0,1020,638,3,1,0
997.090494351093,12,0,0,694,1339,3,1,0
1069.0236220395843,15,0,0,65,536,2,1,0
58879.330452943184,12,7,0,1466,1649,2,1,0
1654.7087017276692,17,1,0,177,904,3,1,0
38847.37787849095,22,0,0,128,953,4,1,0
16627.19255877473,14,7,1,1681,397,1,1,0
4460.143661374423,11,9,0,1731,1630,2,1,0
244.1933151975257,21,3,0,163,748,4,1,0
2007.3411124836412,21,5,0,850,749,3,1,0
80287.27376185473,13,6,1,1409,816,0,1,0
1331.4590477913139,15,5,0,344,1835,1,1,0
2574.6642567242143,6,9,0,320,225,3,1,0
6887.116688996182,15,2,0,704,1791,4,1,0
3923.717443720704,13,9,0,1602,1888,4,1,0
13695.717524292235,12,6,0,1069,632,2,1,0
8193.584570441897,16,4,0,1081,1010,2,1,0
6159.117856498436,22,1,0,642,1593,3,1,0
5084.703988477928,9,1,0,145,1325,0,1,0
2020.459168055393,7,5,0,1853,889,0,0,0
1719.6368767775978,17,8,0,679,423,3,1,0
2149.0597445276303,11,6,0,878,458,4,1,0
2199.5451846988217,9,3,0,1502,51,3,1,0
3007.184940398194,10,4,2,1296,661,0,1,0
7896.75955486485,14,7,0,996,988,3,1,0
594.7975828444428,21,5,0,1749,197,4,1,0
1550.1725567521885,20,6,0,1099,741,4,1,0
6301.6419158580775,12,7,2,1789,1720,0,1,0
16524.98611358842,6,5,0,371,1394,2,1,0
1125.969974837174,17,5,1,1910,163,2,1,0
2323.3036957475338,11,6,0,1611,371,2,1,0
11031.976313529009,19,7,0,1572,1500,0,1,0
814.9707278819318,16,3,0,301,1168,3,1,0
1170.2731069465794,15,3,0,1173,1780,0,1,0
11335.495418854262,16,3,0,836,629,3,1,0
13682.58582272173,11,5,1,165,52,0,1,0
13955.247871790061,20,5,0,1755,1007,3,1,0
58772.29817900721,4,9,0,3,2,27,0,1
14616.607936850904,16,3,0,1383,1093,3,1,0
2187.2977092434776,9,1,0,417,1735,4,1,0
2782.4954055694725,18,2,0,1605,731,4,1,0
4020.2165479635087,21,6,0,92,1667,4,1,0
3698.6491192626895,11,8,0,603,1489,2,1,0
3929.8145806412435,21,2,0,871,1257,3,1,0
4707.9615622591,19,9,0,274,811,3,1,0
720.5981527697804,10,0,0,82,363,4,1,0
179061.9142134918,21,7,1,1916,1563,1,1,0
9559.298285072047,8,6,0,1120,201,3,1,0
6489.835956846339,16,2,2,1738,1600,1,1,0
14340.572683065324,12,3,1,1086,454,3,1,0
8968.287229776075,21,8,0,1907,157,3,1,0
12207.393364754795,8,2,0,696,1739,3,1,0
8308.391075442096,6,1,0,1433,1042,2,1,0
33141.53993620633,19,6,0,1699,991,1,1,0
935.1567811831158,11,4,0,957,1679,1,1,0
3800.5708113811374,21,0,0,899,420,3,1,0
3318.384953276152,21,8,1,1818,1205,4,1,0
49431.9702303999,22,9,0,1588,806,4,0,0
8836.905290767378,8,9,0,1829,445,4,1,0
7441.828738148,8,2,0,1931,1935,0,1,0
5751.595303696957,6,9,0,595,1305,2,1,0
8608.99661518592,20,9,0,924,1054,0,1,0
5514.076973475748,10,4,0,1410,409,1,1,0
4727.706393129341,15,0,0,1512,631,3,1,0
30432.463952447048,20,0,0,1713,1888,3,1,0
438.05418942839947,22,0,2,65,1814,2,1,0
8456.620859711657,10,9,1,1232,919,4,1,0
12436.988678166032,14,5,0,1986,1853,0,1,0
1269.8614539578173,6,1,0,1149,1075,4,1,0
552.5949634307509,16,7,0,518,939,2,1,0
2069.2108026703313,14,8,0,47,423,1,1,0
462.1927267827339,10,6,0,1878,986,0,1,0
1374.0865875391253,19,7,1,342,1666,0,0,0
7070.753016660499,13,7,0,1338,1735,2,1,0
2763.858053083107,8,7,0,955,1935,0,1,0
2587.8033740850283,20,5,0,1667,833,1,1,0
2452.0308959974936,7,0,0,1879,215,0,1,0
1082.7800979940903,11,6,0,925,1286,1,1,0
7731.484941863364,17,7,0,103,1023,4,1,0
3322.337410287884,16,6,0,1510,863,2,1,0
2241.4350270817267,21,1,0,1903,1791,3,1,0
5117.044699691429,16,8,0,1956,1989,1,1,0
7544.4714015778245,21,5,0,525,1657,0,1,0
50134.13639581078,7,2,0,1278,260,2,1,0
20566.591325302434,16,6,0,315,448,1,0,0
1522.0749906175242,22,4,0,1279,1219,1,1,0
961.7324541613235,17,8,0,152,1087,2,1,0
1731.4419997591576,9,9,0,378,1004,1,1,0
13261.327336811748,9,9,0,1986,623,3,1,0
4700.419589519771,8,1,1,503,1707,0,1,0
22080.547061902784,14,3,0,716,71,3,1,0
17993.044824248387,18,4,0,1673,1557,1,1,0
7931.981577935483,14,8,0,725,1594,3,1,0
19743.13337698363,12,6,0,529,631,2,0,0
6094.43148511224,11,4,0,1983,1217,3,1,0
16198.2991371335,20,5,0,724,1219,2,1,0
6657.250083976999,17,9,0,948,1881,4,1,0
2102.1448605107935,17,5,0,1996,432,3,0,0
2707.9044705274946,9,6,0,234,1276,2,1,0
8212.032024872964,18,6,0,859,771,2,1,0
958.433924891485,12,8,0,1705,422,4,1,0
5074.089655490507,15,9,0,1696,1909,4,0,0
191.0232149107134,20,4,0,242,250,4,1,0
402.60907099359383,16,7,2,1352,491,0,1,0
4903.459111629669,18,2,0,1127,277,2,1,0
6317.273532560588,7,7,0,1155,1316,1,1,0
22686.12534817822,9,0,0,858,187,2,1,0
51925.36218412986,19,2,0,1744,581,1,1,0
1038.5601675774847,6,5,0,437,1908,4,1,0
2753.7394495652666,18,5,1,558,111,1,1,0
17311.425891953855,22,0,0,1071,140,3,1,0
1147.5080664589861,15,3,0,339,411,0,1,0
28388.322235316144,8,4,0,1758,1089,1,1,0
3248.055404944097,19,2,1,656,79,0,1,0
48625.84871454491,4,4,0,8,7,27,0,1
4275.091816860023,13,8,0,465,717,1,1,0
2817.220598798542,12,8,0,98,205,3,1,0
2264.895901029996,17,1,0,93,1972,3,1,0
5318.390559870289,12,8,0,605,1267,1,1,0
2968.630249526504,17,0,0,690,727,2,1,0
203.96532381504488,7,5,0,688,1842,1,1,0
1991.2735727589334,17,4,0,1808,69,1,1,0
1409.9069301251193,21,6,0,460,692,3,1,0
2358.9558332675592,9,9,1,1034,273,4,1,0
354.8577542341388,14,8,0,46,583,1,1,0
3637.810631222403,11,4,2,153,249,0,1,0
648.8378027213771,20,7,1,1398,1279,0,1,0
506.83961205648313,7,1,2,633,687,0,1,0
578.053626825202,22,3,0,1040,130,4,1,0
19854.679018770545,6,3,0,875,1236,2,0,0
9951.728514311282,21,5,0,302,461,4,1,0
4124.347737760432,16,6,0,1531,331,4,0,0
7495.871565841547,15,0,0,1114,455,2,1,0
5104.556987612493,19,5,2,1760,1308,0,1,0
10132.712521322244,20,0,0,477,1425,2,1,0
11099.954361176737,16,3,0,678,568,4,1,0
13454.133028389915,6,1,0,821,1196,2,1,0
178.53584496553907,17,4,0,1965,1902,3,1,0
1739.8371702475956,21,9,0,616,128,1,1,0
2138.594256319694,22,1,0,1809,1884,2,1,0
2578.092098677112,7,2,0,1586,1318,0,1,0
5310.852185824175,17,7,0,691,499,0,1,0
1088.6941707578635,22,5,0,465,1195,2,1,0
7629.95852653182,7,2,2,1921,561,2,1,0
1813.6127730126518,14,0,0,1533,1718,4,1,0
855.4413161930389,20,5,0,1877,1608,4,1,0
12483.8579701965,13,7,0,1814,1494,4,1,0
21603.507247020785,17,0,0,563,539,4,1,0
7880.1243738953735,8,0,2,441,1717,4,1,0
56187.38749570993,17,5,0,463,461,1,1,0
2106.0141909451277,15,7,0,1476,846,2,1,0
15009.72238541197,8,2,2,1975,1163,0,1,0
9629.955948005132,13,3,0,1260,1143,1,0,0
6273.350674561195,16,0,1,1041,721,2,0,0
4069.2687768252363,18,8,0,618,1229,0,1,0
2645.0437472699514,6,6,1,853,475,4,1,0
4722.276693385705,22,3,0,1708,1560,0,1,0
19123.658006062702,6,3,0,1224,951,0,1,0
11405.814706610447,18,3,0,1310,559,2,1,0
6934.535434378199,18,0,0,1367,278,1,1,0
9229.084810299402,16,1,0,1852,1721,0,1,0
6328.384398580764,12,3,0,693,1014,2,1,0
535.716223643918,7,5,2,703,66,4,1,0
2613.7813199807374,20,0,0,1313,1073,0,1,0
10047.641970082408,21,1,0,253,1166,3,1,0
7219.488731841869,7,4,0,1943,1829,4,1,0
18424.39793606584,8,8,0,1971,1872,4,1,0
8655.080507494591,22,9,0,1493,642,3,1,0
19646.97228140389,17,9,0,856,61,3,1,0
53593.563498571864,17,4,0,461,493,2,1,0
4541.090019548279,13,7,0,955,1966,0,1,0
1990.7181409156242,9,4,0,481,579,4,1,0
71378.6538708222,13,2,0,1461,1813,3,1,0
1829.0734901907422,21,1,0,458,367,0,1,0
19889.223556848498,6,4,0,168,1433,0,0,0
1681.4661629734687,22,5,1,599,250,3,1,0
3828.367249049917,8,8,0,126,254,4,1,0
3641.5084680972677,8,8,2,1061,1424,3,1,0
71549.39823885942,18,0,0,594,1231,2,1,0
10763.261056213285,21,8,0,1219,1064,4,1,0
5089.485052158455,22,3,2,1882,1412,3,1,0
2867.9330442930486,19,2,2,389,252,0,1,0
14244.282331526947,8,0,0,118,56,3,1,0
10169.201891076365,17,6,0,1032,1455,0,1,0
2724.4265975595736,22,5,0,1428,1151,4,1,0
3094.0742291656834,14,5,1,161,178,3,1,0
3390.8003960466003,18,0,0,1513,962,4,1,0
2998.999503940071,9,5,0,968,692,0,1,0
9152.861662206393,19,5,1,489,1572,4,1,0
6468.916594124673,10,4,0,669,247,2,1,0
9746.31402081561,15,2,0,1978,1065,4,1,0
1256.1594542412333,12,3,0,376,1659,0,0,0
48851.64092891591,10,1,1,520,84,1,1,0
21893.3201736385,11,4,2,1909,1831,1,1,0
2545.822476334079,14,1,0,459,1101,1,1,0
1674.0622470477117,20,8,0,752,1371,4,1,0
9459.70490223798,18,7,0,702,1046,1,1,0
13217.7046977345,15,1,0,1544,1385,4,1,0
11055.993518863286,20,2,1,781,232,2,1,0
2315.1155731931567,18,3,2,682,92,0,1,0
20974.41144736519,12,9,0,352,823,0,1,0
13643.69903158554,20,6,0,835,914,0,1,0
2590.082150185601,14,7,0,1353,1403,4,1,0
9506.54999509055,21,6,0,1233,547,1,1,0
5969.816511817959,16,5,0,1008,1514,2,1,0
997.2216296925554,17,1,0,1401,531,0,1,0
10203.782528624857,22,7,2,1572,1403,0,1,0
9180.758251830319,16,2,0,1661,1583,4,1,0
18383.744292410225,12,2,0,1533,56,2,1,0
9265.49453367377,9,4,1,676,1613,0,1,0
3593.94530897629,19,0,0,47,335,1,1,0
3274.2794366227163,8,2,1,39,669,0,1,0
3159.285747797048,17,7,0,1252,969,1,1,0
5114.81147085504,9,7,0,1938,332,2,1,0
2072.8449863252545,21,0,1,1620,1941,3,1,0
6211.295496671844,18,5,0,63,433,1,1,0
16774.286875433172,3,9,1,12,6,21,0,1
9205.849662825052,10,7,0,627,1373,3,1,0
47918.77411482863,3,7,0,4,7,13,0,1
5355.852858784997,18,1,0,374,670,3,1,0
2729.39153425698,18,9,0,1059,386,4,1,0
4386.059398719335,12,0,0,857,89,3,0,0
6117.244675265652,22,9,0,420,113,3,1,0
7593.9837400800425,22,0,0,370,412,4,1,0
8779.845024033273,11,7,0,1791,1611,1,1,0
1051.298650628263,11,5,0,683,372,2,1,0
13417.395863134103,14,7,0,471,1560,3,1,0
264.8026527391567,9,9,0,1260,799,3,1,0
2177.603295785778,16,9,0,146,118,4,1,0
674.2176591577418,12,9,0,490,314,3,1,0
1617.6121374049712,13,5,1,1075,244,0,1,0
5194.958582739882,22,9,0,1483,904,4,1,0
3476.0857160582805,12,4,0,177,897,0,1,0
59735.82681700716,5,9,1,6,9,27,1,1
2565.9386556374084,8,0,0,543,425,0,1,0
18899.85050370904,20,1,1,1316,1901,3,1,0
19650.584705716643,20,3,0,1684,107,3,1,0
3190.6820165796034,20,6,0,1189,1022,2,1,0
16530.09041921194,14,8,1,1522,896,3,1,0
1917.9827234859072,20,6,2,1060,662,0,1,0
497.82245835345424,7,8,2,1161,828,4,1,0
508.54479434503185,18,8,0,878,1977,0,1,0
38789.01243167308,17,3,0,465,667,4,1,0
40473.505423308234,0,1,0,11,6,18,0,1
1791.594050576225,14,7,1,641,1458,4,1,0
5109.435057748888,12,9,0,1574,1682,4,1,0
1241.1597470781269,14,6,0,271,1717,4,1,0
1363.3518099141324,13,8,0,1484,262,1,1,0
2165.2893302570724,8,8,0,356,1434,4,1,0
